德邦物流怎么样	德邦物流怎么样？	1
看图猜成语，这是什么成语	看图猜成语，这是什么成语？	1
百度知道，有什么是你不知道的？	百度知道为什么什么都知道呢？	1
轩辕剑之天之痕	轩辕剑天之痕	1
计算机应用技术和电子信息工程哪个好点	专业比较，计算机和电子信息工程哪个发展好	1
如何注册支付宝帐号	怎样注册支付宝帐号	1
刘亦菲多少钱一夜	刘亦菲多少钱一晚	1
我的世界手机版材质包下载	我的世界世材质包手机版从哪下载	1
巴西在哪个州	巴西在哪个州？	1
天猫小米官方旗舰店是真的吗？	天猫上有个小米官方旗舰店，是真的吗？	1
龙腾虎跃，是什么生肖	龙腾虎跃是什么生肖	1
如何有效地学习英语	如何有效地学习英语？	1
北京有什么特产？	北京有什么特产烟？	0
省略号是什么意思？	省略号有什么意思？	1
珠海哪个省	珠海哪个有鸡	0
草船借箭是谁	草船借箭的人是谁	1
粤语话怎么说	氓字粤语怎么读	0
怎么才能一夜暴富	怎么样才能一夜暴富呢？	1
您提前赎回是收0.2%手续费的	去除缴费当天等待3个工作日关注缴费状态的哦	0
如何把啤酒肚变小	怎么样才能使啤酒肚变小	1
三国群英传4赵云厉害吗？比他猛的人还有？	岳飞和关羽打起来，谁厉害？赵云和岳飞呢？	0
农村信用社手机银行怎样下载？	怎样下载农村信用社手机银行	1
请大家帮忙想个主题	请大家帮忙想个英文名	0
百度帐号怎么改名啊	百度帐号怎么改名？	1
鱼缸什么牌子好？	鱼缸什么牌子好	1
照样子，写词语	形容学生字写得好的成语	0
试述21世纪新的健康观及评定标准	21世纪健康	0
为什么电脑会出现乱码	为什么电脑上显示WiFi是乱码	0
从云南买的玉，感觉买得好亏，求鉴定	来云南旅游，到哪里买玉比较好？	0
帮忙想一个小游戏，	帮忙想一个小游戏	1
灰色是什么颜色	驼灰色是什么颜色	0
日本的首都叫什么？	这是名侦探柯南的哪一集	0
粗鞋带怎么系好看。	鞋带怎么串好看	0
现在有什么微商可以做	现在做微商卖什么最好	1
小蜜桃是什么意思	蜜桃味什么意思	0
谁给我找点好看的图片做头像？	求一些好看的图片做头像	1
这个人物是那个动画片的？	这个是什么动画片里的人物？	1
求正品韩国代购店	求这双鞋子淘宝店链接	0
驾驶证剩几分怎么查	怎么查驾驶证扣了多少分	0
骄阳似我的下册	骄阳似我下册	1
牙疼到脸肿该吃什么药	儿童牙疼引起的脸肿该吃什么药	0
男人怎么帮女人解内衣	男人怎么才能让女对你疯狂	0
早上吃什么好啊	早上吃什么好呢，	1
看电影用什么播放器最好	用什么播放器看电影最好？	1
海市蜃楼图片	有关海市蜃楼的图片	1
花岗岩的示意图怎么画啊	压力的示意图怎么画	0
什么男生洗面奶好？。	男生用什么洗面奶好	1
李敏镐和金秀贤谁更帅？	李敏镐和金秀贤谁更帅	1
袁晓云人品怎么样？	毛泽东人品怎么样？	0
手机怎么看好坏	怎么看手机的好坏	1
红米手机怎样辨别真伪	如何识别红米手机真假	1
怎么在酷我音乐盒上上传歌词	酷我音乐盒歌词上传	1
该不该做个好人	我要做个好人	0
星空棒棒糖好吃吗	星空棒棒糖好吃吗？	1
在手机上怎么挣钱？	怎样在手机上挣钱	1
苹果6手机通讯录删除了怎么恢复	苹果手机通讯录删除怎么恢复？	1
仙剑奇侠传3评价	仙剑奇侠传3锁妖塔攻略	0
中国古代被称为什么	中国在古代被称为什么	1
功薄蝉翼。是什么生肖？	功薄蝉翼是什么生肖？	1
仔细的反义词是什么？	！仔细的反义词是什么	1
什么工作最挣钱	啥工作挣钱呢？	1
办理工商营业执照要钱吗?	办理个体工商营业执照要什么条件	0
婉转地拒绝是什么意思？	婉转歌唱是什么意思？	0
我的苹果平板电脑	关于苹果平板电脑	1
耦可以组成什么词语	谭可以组成什么词语？	0
很抱歉，小二这边没有帮您的您的这笔交易有退款的记录的	您好，这边查询到您的这笔交易是已经成功的了，给您带来的不便抱歉的了	0
我有罪吗？	神啊我有罪	0
这是张国荣的电影？叫啥名？	这是什么？电视剧？电影？求名字	0
脸上肉多怎么办	脸上脂肪粒怎么办	0
是的，很抱歉给您带来不便了	给您带来不便，很抱歉的了	1
百度如何上传文件	怎么用百度云上传文件	0
求耽美合集	求各种耽美~	1
您好，您的问题已经帮您反馈，辛苦您关注一下1-3个工作日，辛苦您了。	已经进行反馈处理，辛苦您在明天中午12点前关注一下交易状态，麻烦您了。	0
手机短信删除了还能恢复吗？	手机短信被删除了还能恢复吗？	1
苏，跟，斌，的潦草字怎么写好看	漫画中的字怎么写好看，？	0
英语的句型转换	英语：句型转换	1
名字都是您的吗	岳**会这个名字认识吗	0
什么人一年只工作一天？	有什么工作适合我这样的全职妈妈	0
玖月奇迹你们是夫妻吗？	玖月奇迹是夫妻吗？	1
我想找的是一部外国的电影	求外国一部电影	1
艾尔之光怎么更新不了？	艾尔之光怎么更新不了	1
小孩说话晚是什么原因	小孩子说话晚是什么原因	1
平板电脑什么牌子的比较好？	平板电脑什么牌子的比较好?	1
燃烧的男孩全文	《燃烧的男孩》的全文	1
杜鹃象征着什么	杜鹃象征着什么?	1
地下城穿越火线哪个好玩	逆战好玩还是穿越火线好玩	0
那个牌子的睫毛膏好	哪个牌子睫毛膏好	1
唯品会上卖的东西是真的吗	唯品会上的东西是真的吗	1
赛尔号精灵召唤卡怎么得	赛尔号精灵怎么刷	0
莆田哪里好玩	莆田那里好玩？	1
种子和果实的区别是什么？	果实和种子有什么区别	1
形容罕见美丽用()丽	形容罕见美丽的用()丽	1
梦幻西游这个宝宝打啥内丹	梦幻西游攻宝宝打什么内丹	1
好可爱韩语怎么写	对你而言可爱的我用韩语怎么写	0
怎么删除百度知道提问？	百度知道我的提问怎么删除呢？	1
怎样炒板栗最好吃	怎么做板栗好吃	1
请问您是操作的什么业务的付款的？您是使用的什么方式进行付款的？	请问您当时付款的时候是使用的什么付款方式呢？	0
哪个男明星最帅	大家说说哪个男明星最帅	1
这是什么？《我的世界》	电视剧《想你》女主角是谁	0
饮水机怎么清洗	怎么可以学会拼音	0
跪求眼科医生，咨询一下眼角膜被烫伤的一些事情	医院的眼科医生您好，我要咨询近视眼的问题	0
哪里可以看湖南卫视直播	怎样可以看湖南卫视直播	1
除了药还有什么可以去除体内湿气?	哪些食物可以去除体内湿气	0
蜂柠檬水什么时候喝最好	鲜柠檬水什么时候喝最好	1
您好，具体该笔交易是否支持以收银台是否显示花呗为准。	消费额度：根据您的网购综合情况，由蚂蚁微贷提供的用来网购的额度。	0
我的世界电脑版在哪里下载	搜搜小说手机版在那里下载	0
什么牌子洗脚盆好	洗脚盆什么牌子好	1
宋朝第一个皇帝是谁？	宋朝第一代皇帝是谁？	1
这是什么木头能做手串吗	这是什么木头手串	0
网游之纵横天下TXT全本	网游之纵横天下手机游戏	0
电脑为什么安装不上安卓模拟器	为什么电脑上安装了安卓模拟器打不开程序	0
脸上的坑坑洼洼怎么去除？	怎样有效的锻炼腹肌	0
这个是什么动漫人物？	这个是什么动漫人物	1
例假期间能做头发吗	来例假期间可以做头发吗？	1
什么恐怖片好看？	有什么好看的恐怖片么？	1
怎么写好家风作文？	关于家风的作文怎么写	1
现在淘宝卖什么好赚钱？	淘宝上现在卖什么最赚钱呢	1
精子什么颜色	精子是什么颜色的？	1
什么时候放寒假	大家都什么时候放寒假	1
求男神女神帮忙	求女神男神帮忙	1
她都不喜欢你粤语怎么讲	喜欢你不知道怎么说	0
手机上怎么查车辆违章	车辆违章怎么在手机上查	1
写出下列成语有关的历史人物	写出与下列成语有关的历史人物。	1
如何挽回出轨老公的心，我自有妙招！	老公出轨,伤了心我如何走出来啊	1
跟《无上皇座》差不多小说	和金鳞差不多的小说	0
北京师范大学励耘校区学前教育怎么样	北京师范大学励耘校区的毕业证国家承认吗	0
水浒传作者	何以笙箫默在哪个台播出	0
瘦身堂有效果吗？	那个瘦身贴真有效果吗	0
什么的季节	这个季节吃什么菜？	0
不能输入密码，辛苦按面提示操作安装安全控件	请问您手机上点击【忘记密码】按照提示找回，页面提示您什么？	0
人们用什么比喻他们？	打比喻什么像什么	0
济南洗浴中心	济南的洗浴中心	1
约瑟传说的目灵兽怎么打？	约瑟传说目灵兽怎么打	1
这个笑话什么意思啊	笑话是什么意思	1
芦荟擦脸有什么好处?	天天用芦荟擦脸有什么好处	1
封神英雄榜第二部什么时候演	封神英雄榜第二部什么时候出来	1
现在什么手机游戏好玩	现在什么手机游戏好玩的	1
怎么下载视频到本地啊？	怎么下载视频	1
怎么让自己变帅。？	哥怎么才能变帅	0
小沈阳的儿子叫什么	小沈阳他女儿叫什么名	0
如何头像制作	能帮制作群头像吗	0
稍等，已经在放您反馈核实了。	您好.小二这里已经为您反馈加急了啊.您稍等	0
什么牌子的羊奶比较好?	喝什么牌子的羊奶粉好呢	0
长江和黄河哪个长。	关于黄河和长江	1
蟑螂向什么样看图片	蟑螂长什么样图片	1
求此动漫人物名字出处	求此漫画人物名称以及出处~谢谢	1
人一生最重要的是什么	人一生什么最重要	1
图片出自哪里？	这个图片出自哪里	1
刘姥姥进大观园出自哪本书	刘姥姥进大观园出自哪一个名著	1
数学练习题，	如果，就造句一年级语文	0
小米粥怎么煮	小米粥怎么做	1
有什么好玩的单机游戏吗，下载地址	有什么好玩的单机游戏?要带下载地址的	1
求推荐一个可以上国外网站的浏览器免费的	急！求国外的可以免费下图片的网站	0
如果不是您自己的账户，您可以先操作一下申诉的	自动赎回就是到期之后自己操作赎回的，不需要人工操作	0
测量实习报告怎么写？	工程测量报告怎么写？	0
现在男生流行的发型	现在流行做什么样的眉毛	0
木瓜贴脸有什么好处	吃木瓜有什么好处？	0
早上空腹不能吃什么水果	早晨空腹不能吃什么水果	1
清洗了下键导致插上键盘时有警报音不能用怎么办？	键盘洗了为什么不能用了	0
醋洗脸的正确方法	牛奶洗脸的正确方法	0
百度的财富值有什么用啊？	百度上的财富值有什么用	1
妖娆什么意思	妖娆是什么意思	1
手机怎么开通支付宝	手机支付宝怎么开通?	1
李治廷和范冰冰什么关系	范冰冰和李治廷什么关系	1
查理九世全集要去哪里下载？	求老友记可以在哪下载	0
如何才能在京东开网店？	怎样在京东开网店？	1
荷叶灰怎么吃才减肥	决明子怎么吃才减肥	0
新浪微博怎么打不开了	新浪微博怎么打不开了？	1
您说的这笔小二帮您核实了的	恩恩，我这边帮您提交到商家核实下您这张卡片的状态。、	0
阿拉斯加雪橇犬吃什么好？	阿拉斯加雪橇犬吃什么狗粮好	1
冬天吃什么水果去火	冬天吃什么水果？	0
怎样开车更省油	开车怎样省油	1
怎样改百度帐号昵称？	怎么举报别人玩百度的账号？	0
城管是公务员吗	城管算公务员吗？	1
我的世界手机版	我的世界手机版煤在哪	0
您的账户是已经实名认证了的哦	认证状态：已认证(已补全)	1
为什么现在的人都这么虚伪	为什么现在的人都这么虚伪，当然也包括我。	1
怎么让车升降	升降椅怎么用	0
这个动漫图片里的女孩是谁？	这张动漫图片里的女孩是谁？	1
这个图片的明星是谁？	这个图片是谁？明星滴。	1
天津花鸟鱼虫市场有卖萤火虫的吗？	天津曹庄子花鸟鱼虫市场有陆龟卖吗？	0
上海大学钢铁冶金专业怎么样	北京科技大学钢铁冶金专业怎么样	0
哪里有港式五张牌网络游戏？	港式五张牌游戏下载哪里有提供？	0
苹果手机怎么下载吉吉影音阿？	如何才能在手机上暴风影音？	0
读书破万卷。下一句是什么。	读书破万卷的下一句是什么	1
电脑下载电影用什么软件下载最快。	什么软件下载电影最快	1
稍等，为您查看下	您好，服务窗，待办事项看下	0
谁有这样的姐妹头像啊？	谁有蜡笔小新头像？	0
求一部搞基的动漫	求搞基动漫	1
贵阳是哪个省的	贵阳是哪个省，在哪	1
我怀了别人的孩子怎么办？	我怀了你的孩子	1
怀孕后还能性生活吗？	怀孕可以性生活吗	1
手指粗怎么变细？	怎样使手指变细	1
广州和谐医院大不大	广州心理精神疾病医院	0
什么蛋糕最好吃啊	什么蛋糕最好吃	1
这边核实到这个账户是没有进行任何认证的，您是需要操作认证一下的	这边核实到您的账户是没有进行任何认证的，是需要操作认证的	1
吸烟有害健康，吸电子烟有危害吗？	吸电子烟对人体有害吗？	1
怎样快速瘦腿	怎么快速瘦腿？	1
油焖大虾老油怎么熬制	怎样做油闷大虾	0
怎么在社区捡贝壳	在社区怎么捡贝壳	1
关于一个挡脸的照片	关于一个人的照片	0
不吃晚饭能减肥吗？	不吃晚饭可以减肥吗	1
谁知道这个妹子叫啥啊？	有谁知道这个妹子叫什么	1
西游记片尾曲叫什么名字	新西游记片尾曲叫什么名字	0
自行车变速器怎么用的啊?	自行车的变速器怎么安装啊！急	0
我的千眼菩提子怎么样？	千眼菩提子怎样磨	0
请问您账户的资金是银行卡充值的吗？	请问您的校园一卡通IC卡充值后需要圈存？	0
大魔术师周杰伦的魔术	周杰伦大魔术师变的魔术	1
网上理财哪家最安全？	安全的网上理财平台有哪些？	0
棋牌游戏开发的找哪个好?	开发棋牌类游戏用什么语言比较好？	0
用七巧板怎么拼铲球	用七巧板怎么拼长方形？	0
又什么又什么的花园	什么的花园	0
女人最讨厌男人什么?	女人最讨厌男人的什么?	1
这种头像是什么类型的？	这种头像算什么类型的	1
发胶可以带上火车吗？	干发胶能带上火车吗？	1
明天会更好！	因为明天会更好	1
政治学与行政学，这个专业好吗？	政治学与行政学的就业前景怎么样呢？	0
肾虚吃什么好女人	女人肾虚吃什么好啊？	1
好的，麻烦您填写一下您的身份证号后8位，方便我帮您核对处理。	麻烦您填写一下您的身份证号后8位，方便我帮您核对处理	1
数量关系式怎么写?	数量关系式怎么写？	1
香菜是什么茎	香菜梗是什么	0
怎样下载搜狐视频	怎么下载搜狐视频	1
奥的意思是什么	奥什么意思	1
郑州美丽时光整形美容医院的服务好吗？	郑州市最好的整形美容医院是哪家呢？	0
联通卡怎么查询通话记录	联通通话记录怎么查询	1
尾号4位是多少呢	2月28号吗？金额是多少呢？	0
亲，查询失败的原因是：银行账号不存在或账号有误	给您带来不便了，辛苦问一下您是国际汇款失败，咨询失败原因吗？	0
中国历史上真的有《封神榜》中的妲己这个人吗？	中国历史上真的有《水浒传》中的吴用这个人吗？	0
快的打的代金券怎么用？	去哪儿代金券怎么用	0
现在钓鱼的鱼饵用什么	钓鱼用什么做鱼饵最好	1
萧峰和洪七公还有郭靖谁最厉害！	乔峰，洪七公,郭靖，他们3个谁的降龙十八掌厉害！求答案	0
粤语说大拉拉，是什么意思？	两个人的关系成为拉拉是什么意思	0
网站怎样通过点击率赚钱	网站靠点击率是怎么赚钱的	1
这是什么螃蟹圆的那个	这是什么螃蟹	1
梦幻西游什么时候倒闭！	梦幻西游什么时候能倒闭	1
她叫什么名字详细资料	这个女的是叫什么名字？详细资料	1
什么纪录片好看？	什么纪录片好看	1
为什么打不开魔域官方网站	浏览器为什么打不开	0
换下谷歌浏览器重装下安全控件再试下试下呢	原因：支付宝安全控件不支持任何64位浏览器。方法：换32位浏览器即可。	0
贴吧白名单是什么	白名单是什么？	1
如何煎好吃的鸡蛋饼	鸡蛋怎么炒好吃	0
张杰的这个发型叫什么！	张杰这就是爱的发型是什么？	0
三星手机怎么下载输入法软件	怎么从电脑上下载手机输入法到手机	0
天书奇谈怎样赚钱	天书奇谈怎么最赚钱	1
怎么找发传单的工作啊	怎么找一份发传单的工作！	1
我想买二手车	谁有淘宝小号，卖一个给我	0
支付宝怎么登陆不上？	怎样登陆支付宝	0
煎牛排用什么锅	牛排用什么锅	1
什么品牌的洗衣机好	洗衣机什么品牌的好呢	1
这个是什么犬？大概多少钱	大概的看是什么看	0
金山背单词和百词斩哪个好。	金山背单词和百词斩哪个好	1
有什么适合吉他弹唱的歌曲	什么歌曲适合吉他弹唱！	1
鸡蛋灌饼的油酥怎么做	鸡蛋灌饼用的酱是怎么做的	0
腾讯视频如何下载	如何下载腾讯视频？	1
手机版侠盗飞车怎么下载	怎么样下载手机版侠盗飞车，	1
出类拔萃什么意思	出类拔萃是什么意思	1
38节回春医疗保健操视频怎么下载？	三十八节回春医疗保健操视频怎么下载	1
下雨天适合去哪里玩	如果冬天去旅游什么地方最适合？	0
天猫不可以货到付款了吗	天猫可以货到付款？	1
苏宁电器这个股票可以吗？	这个沙发能定做吗？	0
买农业银行的理财产品可靠吗？有风险吗？	基金属于理财吗？买基金风险大吗？	0
鼠标指针不动了	电视机无图像无声音怎么办？	0
游戏王游戏在哪里下载	游戏王游戏在哪里下载？	1
汪峰的第一个老婆是谁	谢霆锋的第一任老婆是谁	0
我的世界存档怎样下载	我的世界修改器可以下载吗	0
汪涵和杨乐乐的结婚	功夫派猴子和狼王谁厉	0
这个查到是成功的啊	这个可能是网络延迟造成的。	0
深圳最近为什么这么热？	深圳最近雾怎么这么大？	0
红米手机怎么样？	红米手机怎么样啊？	1
香菜煎水洗脸有什么作用	香菜煎水喝有什么作用	0
书旗网怎么进不去	“书旗网”怎么进不去	1
如何批发网上的服装	网上服装批发怎么样	0
粤语话怎么说	瞿粤语怎么读	0
青蛙最爱吃什么啊	小青蛙最爱吃什么？	1
周末可以办理港澳通行证吗	临时身份证可以办港澳通行证吗	0
求一张动漫图片	找一张动漫图片	1
这是什么手表，多少钱。	这是什么牌的手表多少钱	1
说下你是怎样理解这句话的	都来看看你怎么理解这句话	1
我的朋友闹矛盾了，我该怎么办？	女朋友跟她好朋友闹矛盾了我该怎么办好	0
苹果手机怎样可以截图	苹果手机怎么截图？	1
蜡笔小新的短信铃声	球蜡笔小新短信铃声、、	1
谁有迅雷会员分享一下？	谁分享个迅雷会员？	1
出车祸后怎样处理	出车祸撞到人如何处理	1
减肥药的副作用是什么?	什么减肥药没有副作用	1
太阳星晨，指什么生肖	太阳星晨指什么生肖？	1
这个表情的人物叫什么	这个表情是什么求表情包。	0
人活着为了什么？有什么意思？	人生的意义？人为什么活着！奋斗是为了什么？	0
怎么注册淘宝帐号？	如何注册淘宝帐号	1
神秘莫测的莫是什么意思	神秘莫测的意思是什么	0
鲜香菇怎么做好吃？	干香菇怎么做好吃	0
男生比较适合带什么样的手链	男生带什么样的手链好看	1
为什么说秀恩爱死的快	为什么都说秀恩爱，死的快。	1
1981年的菊花一角硬币有收藏价值吗	这枚82年一角硬币有收藏价值吗？	0
增值宝安全吗？这种互联网理财产品风险怎么样？	百度百赚安全吗？这种互联网理财产品风险怎么样？	0
黄鹤楼在哪里	张家港在哪里	0
狗怎么去除虱子	虱子卵怎么去除	0
小米和华为哪个好	华为和小米哪个好，为什么	1
什么牌子的足浴器好啊？	足浴器什么牌子好多少钱	1
什么牌子的叶酸好？	什么牌子的叶酸好	1
掩饰是什么意思啊！	掩饰的意思是什么	1
吴承恩是什么朝代的	吴承恩是哪个朝代的什么？	1
烟熏肉怎么做？	怎么用烟熏肉	1
星天牛吃什么呀？	樟天牛是什么	0
我的网站被人恶意举报了	QQ空间老是被人恶意举报怎么办	0
求《绣宫春》小说，谢谢。	求小说《白洁传》完本谢谢啦！	0
俞灏明郑爽张翰的关系	张翰刘惜君的关系？	0
广东理工职业学院怎么样	广东理工职业学院怎么样？	1
有没有好听的游戏名字？	有什么好听的游戏名字	1
霁月光风是指什么生肖	霁月光风猜什么生肖	1
什么人可以复制电话卡呢	能复制电话卡吗	0
雪花女神龙第二部出了没	凤于九天漫画出了多少了？	0
高一物理曲线运动	高一物理（曲线运动）	1
(非淡泊无以明志)下一句是什么	独在异乡为异客(下一句)	0
男士用什么钱包好	男士用什么钱包	1
江苏建筑职业技术学院有什么专业	2012江苏建筑职业技术学院单招建筑系难吗？	0
有更多的超级漫画素描技法吗？	超级漫画素描技法一共有几本	0
填空，高兴的()	高兴的()填空	1
怎样包装礼物？	如何包装礼物	1
听，一个人的情歌。	一个人的情歌	0
有好看的图片吗？	谁有好看的图片	1
怎么调手机的分辨率	手机分辨率怎么调	1
小沈阳真名叫什么	小沈阳真名叫啥？	1
这个韩文翻译成中文什么意思？	这个韩文翻译成中文是什么意思	1
山东建筑大学的宿舍怎么样	山东建筑大学宿舍	1
求一张图片，谢谢大家	求一张图片！谢谢	1
大家觉得NBA里谁最厉害？科比怎么样？	科比是谁？打篮球厉害吗？是不是比乔丹厉害！	0
请你吃麻辣烫是什么意思	陪吃麻辣烫是什么意思	0
回答正确，必采纳	回答正确的采纳	1
怀孕了可以做爱吗	怀孕还能做爱吗	1
我的脸型适合什么发型	我是什么脸型？适合什么发型？	0
找一部关于蟒的电影片名	求片名一部欧电影	0
微波炉哪个牌子的好？	哪个牌子的微波炉比较好啊	1
是您的淘宝有绑定这个邮箱吗	您的这个账户是阿里通用账户哦，是无法解绑或更换的哦	0
开天辟地的意思是什么	开辟的意思是什么	0
【动漫】求此图出处	求动漫出处！	1
有什么好的鞋子品牌吗	鞋子的品牌是什么	1
三国演义读后感怎么写	三国演义的读后感怎么写	1
什么牌子沐浴露去颈纹	什么牌子的沐浴露好	0
和曹操有关的故事的名称	狼与羊的故事	0
谁可以告诉我这首歌的名字	谁告诉我这首歌的名字啊	1
胡萝卜怎么做好吃	胡萝卜怎么做才好吃	1
这是什么头像？	这是什么头像	1
下沙哪里可以学化妆啊？	下沙学化妆那里好？	1
老公和女下属出轨，今后我该怎么办？	上司对待下属不公平、偏心眼，怎么办？	0
工程测量实习报告怎么写？	工程测量报告怎么写？	1
微信只能收到好友请求,不能发出邀请？	怎么在微博里找自己的QQ好友?	0
哪里可以在线看漫画！	在哪儿可以在线看飒漫画呀！？	1
为什么金正恩那么胖？	金正恩为什么被吐槽	0
如何中双色球大奖	怎样中双色球大奖	1
刘篆体字怎么写	小篆体的昱字怎么写	0
苹果手机如何发彩信	苹果手机怎么发彩信	1
求少女时代照片	求少女时代的一些照片	1
谁帮我儿子取个名字?	谁帮我儿子取个名字啊~	1
全城高考中的秦鹏真名叫啥	全城高考他们汇报学校时的背景音乐	0
马超怎么死的	马超是怎么死的	1
天猫上有假货吗	天猫有假货吗	1
求穿越小说封面制作	求制作穿越小说封面。	1
第二季爸爸去哪儿名单	爸爸去哪儿第二季名单	1
如何更改微信号？	微信号怎样更改	1
恋恋不忘全集那里可以看完。	哪里可以看恋恋不忘全集	1
哪个网站可以看湖南卫视直播？	在哪个网站可以看湖南卫视直播	1
什么被子好。	买什么被子好	1
洛克王国谁有雪影娃娃的蛋？（送我一个吧）	洛克王国雪影娃娃蛋谁有？送我一个。	1
这个图的人物是谁	这个人物是谁	0
急用借钱！	借钱，急用。	1
外伤吃什么好得快	外伤的人吃什么好得快	1
怎么画眼线好看	怎么画眼线好看？	1
关于心情好的句子	形容文章写得好的成语	0
孕妇用什么样的护肤品	冬天穿什么拖鞋好吗	0
麻烦您提供下银行卡的后4位，这边核实下	麻烦您提供一下银行卡尾号后4位这边帮您核实的	1
谁能帮我把这段话翻译成日文，谢谢啦	谁能帮我翻译这段日文	1
推敲是什么意思？！	推敲中的得是什么意思	0
先清理下缓存，再换浏览器	您之后清楚下游览器的历史记录和游览器的缓存	0
安徽芜湖属于哪个地区	安徽肖县属于哪个地区	0
什么时候情人节？	情人节该送什么	0
车的标志是一个羊头是什么车啊	标志像一个羊头的车是什么车	1
手机c语言编程软件	手机编程需要什么语言	0
求灌篮高手下载	求英语听力下载	0
什么牌子的按摩器好？	足疗按摩器什么牌子好	1
梦见被偷东西	两个月大的博美被吓到	0
只喜欢你。用韩语怎么说？	韩语我喜欢你怎么说	0
洁身自爱的动物	十二生肖里有霸气的动物	0
属羊女的和什么属相最配	男的属马的和什么属相最配	0
你觉得安徽人怎么样？	你觉得安徽人怎样	1
我的世界手机版工作台怎么做，怎么用	我的世界手机版怎么做工作台	1
给你介绍个游戏	大家给我找一些类似这样的图片	0
我的世界怎么入地狱	我的世界地狱门怎么做	0
你是我的小苹果是啥歌名	你是我的小呀小苹果，什么歌名	1
如何知道女孩是不是喜欢我	我怎么知道女孩是不是喜欢我？	1
冰雪奇缘完整版在哪里啊？	在哪里看冰雪奇缘完整版啊	1
耳朵后面长了个小疙瘩	耳朵后面长了个疙瘩	1
怎么才能瘦下来	怎样让脸瘦下来	1
这个是需要联系卖家咨询的哦	建议你旺旺联系一下{秘密花园2228}和对方协商一下退款的	0
亚马逊卖的手机是正品吗	亚马逊的手机是正品吗	1
神武宠物技能表	神武宠物技能	1
西安康复路内衣批发	西安康复路服装批发	0
几千块钱能做点什么生意好	八千元钱能做点什么生意	1
明星为什么喜欢吸毒？	明星为什么这么喜欢吸毒？	1
什么马只有两条腿	什么马两条腿？	1
大头儿子他妈妈叫什么	大头儿子的妈妈叫什么	1
我的通话记录别人能查到吗	怎样能查到本人通话记录	0
怎么让手机截屏	手机截屏怎么截，	1
今年什么最流行？	男的今年流行穿什么	0
明天穿什么衣服好？	我明天穿什么衣服好？	1
稍等一下，小二为您查询	请您稍等两分钟，小二正在快马加鞭的努力给您查询	1
北京申办2008年奥运会是那年那月那日	北京2008年奥运会是哪一年申办成功的	0
英菲尼迪汽车是哪个国家生产	请问英菲尼迪是哪个国家产的车	1
智能社怎么样？	智能社怎么样	1
电热水器什么牌子好	什么牌子的电热水器好	1
一首歌的歌词！	一首歌的歌词	1
韩国都有什么地方好玩的？	韩国什么地方好玩	1
一什么铜号成语	白银价格与什么有关	0
什么美图软件里有拷贝的字	美图软件有哪些有拷贝的	0
和女朋友接吻	我和女朋友接吻	1
苹果手机怎样下载铃声	苹果的手机铃声怎么下载	1
秋夜雨寒《姻缘》	秋夜雨寒姻缘	1
给老婆留言留什么好？	给老婆留言留什么呢	1
怎样在手机里下载小说	怎么才能在手机上下载小说	1
心生怜爱的意思是什么	心生怜爱是什么意思？	1
摆地摊卖什么？	摆地摊买什么好	1
你最喜欢的电视节目？	你喜欢看什么电视节目	1
项背相望是什么生肖	项背相望指什么生肖	1
请帮我给儿子起名	请帮儿子起名	1
为什么面包要同牛奶一起吃	为什么面包配牛奶会格外的香	0
苹果手机怎么省电	苹果手机怎么才能省电。	1
桂圆和龙眼有什么区别？	桂圆和龙眼有什么区别	1
求这个淘宝女模特名字	这个淘宝女模特叫什么名字？	1
这个头像是哪个动漫人物	求这个头像是哪个动漫的人物	1
来自星星的你，哪有国语版	来自星星的你有国语版的吗？	1
怎样做芝士蛋糕呢？	冻芝士蛋糕怎么做？	1
去云南旅行需要带什么	去云南要带些什么东西	0
怎样在手机上玩电脑游戏	怎么样才能用手机玩电脑游戏	1
欢乐斗地主怎么冲豆豆	欢乐斗地主连赢送豆怎么领取豆豆	0
请您把页面截图一下的，辛苦您了。	您把截图保存在电脑的桌面进行上传的，辛苦您了。	0
韭菜怎么吃才能壮阳	韭菜怎么样吃最壮阳	1
亲，请问您是要修改支付宝绑定手机号是吗	您好，如取消手机手机绑定同时会取消您绑定的银行卡，请问您确认要取消吗？	0
求四十八式太极拳口令音乐	求音乐：四十八式太极拳	0
天天暴走哪里可以下载	天天暴走哪里下载	1
求小说《我姐程琳》全本	求《莲妃传》全本小说	0
我是歌手张杰爱什么	我是歌手张杰跪唱的是什么歌	0
九年级寒假作业的答案	九年级寒假作业答案	1
永远的反义词是什么	永远对什么反义词	1
怎么才能控制好自己的脾气？	怎么样才能控制脾气？	1
这张图有什么亮点吗	这张图有什么亮点？	1
摩尔庄园精灵石任务怎么接?	摩尔庄园猎人手杖怎么接任务	0
高分子材料与工程与工程所涉及的课程	高分子材料和材料科学与工程哪个专业好	0
求大神帮制作小说封面	谁会制作小说封面的字体	0
求一部韩国电视剧	求一部韩国电视剧！	1
钟可以组什么词语	穗可以组什么词语	0
这个不太清楚的。	抱歉哦，亲参考下注销条件的	0
找一部关于杀手的日本科幻动漫。	求一部日本经典科幻动漫名字！	0
这是什么成语	这是什么啊成语，头都想大了	1
敢问各位大神这是什么动漫	这是什么动漫，求大神	1
帮我起下名字，两个字一样的	求两个字一样的名字？	1
燕麦怎么吃	燕麦面怎么吃	0
